#airline_name	IATA_country_source	airport_source	IATA_destination_country	destination_country
WT	Canada	YQT	Canada	YWP
WT	Canada	YQT	Canada	YXL
WT	Canada	YRL	Canada	YPM
WT	Canada	YRL	Canada	YVZ
WT	Canada	YRL	Canada	YXL
WT	Canada	YRL	Canada	ZSJ
WT	Canada	YTL	Canada	XBE
WT	Canada	YTL	Canada	XKS
WT	Canada	YTL	Canada	YER
WT	Canada	YTL	Canada	YXL
WT	Canada	YVZ	Canada	ZSJ
WT	Canada	YWP	Canada	YLH
WT	Canada	YWP	Canada	YPL
WT	Canada	YXL	Canada	KIF
WT	Canada	YXL	Canada	MSA
WT	Canada	YXL	Canada	WNN
WT	Canada	YXL	Canada	XBE
WT	Canada	YXL	Canada	XKS
WT	Canada	YXL	Canada	YAC
WT	Canada	YXL	Canada	YAX
WT	Canada	YXL	Canada	YER
WT	Canada	YXL	Canada	YQT
WT	Canada	YXL	Canada	YRL
WT	Canada	YXL	Canada	YTL
WT	Canada	YXL	Canada	ZPB
WT	Canada	YXL	Canada	ZRJ
WT	Canada	YXL	Canada	ZSJ
WT	Canada	ZPB	Canada	MSA
WT	Canada	ZPB	Canada	YXL
WT	Canada	ZRJ	Canada	MSA
WT	Canada	ZRJ	Canada	YAC
WT	Canada	ZSJ	Canada	KEW
WT	Canada	ZSJ	Canada	YPM
WT	Canada	ZSJ	Canada	YRL
WU	Italy	BGY	Ukraine	IEV
WU	Italy	BGY	Ukraine	LWO
WU	Germany	CGN	Ukraine	IEV
WU	Ukraine	DOK	Georgia	KUT
WU	Germany	DTM	Ukraine	IEV
WU	Germany	DTM	Ukraine	LWO
WU	Italy	FCO	Ukraine	LWO
WU	Germany	FMM	Ukraine	IEV
WU	Spain	GRO	Ukraine	IEV
WU	Spain	GRO	Ukraine	LWO
WU	Ukraine	HRK	Georgia	KUT
WU	Ukraine	IEV	Italy	BGY
WU	Ukraine	IEV	Germany	CGN
WU	Ukraine	IEV	Germany	DTM
WU	Ukraine	IEV	Germany	FMM
WU	Ukraine	IEV	Spain	GRO
WU	Ukraine	IEV	Poland	KTW
WU	Ukraine	IEV	Georgia	KUT
WU	Ukraine	IEV	Cyprus	LCA
WU	Ukraine	IEV	Italy	TSF
WU	Ukraine	IEV	Spain	VLC
WU	Ukraine	IEV	Lithuania	VNO
WU	Poland	KTW	Ukraine	IEV
WU	Georgia	KUT	Ukraine	DOK
WU	Georgia	KUT	Ukraine	HRK
WU	Georgia	KUT	Ukraine	IEV
WU	Cyprus	LCA	Ukraine	IEV
WU	Ukraine	LWO	Italy	BGY
WU	Ukraine	LWO	Germany	DTM
WU	Ukraine	LWO	Italy	FCO
WU	Ukraine	LWO	Spain	GRO
WU	Ukraine	LWO	Italy	NAP
WU	Ukraine	LWO	Israel	TLV
WU	Ukraine	LWO	Italy	TSF
WU	Ukraine	LWO	Spain	VLC
WU	Italy	NAP	Ukraine	LWO
WU	Israel	TLV	Ukraine	LWO
WU	Italy	TSF	Ukraine	IEV
WU	Italy	TSF	Ukraine	LWO
WU	Spain	VLC	Ukraine	IEV
WU	Spain	VLC	Ukraine	LWO
WU	Lithuania	VNO	Ukraine	IEV
WW	Spain	ALC	Iceland	KEF
WW	France	CDG	Iceland	KEF
WW	Denmark	CPH	Iceland	KEF
WW	Iceland	KEF	Spain	ALC
WW	Iceland	KEF	France	CDG
WW	Iceland	KEF	Denmark	CPH
WW	Iceland	KEF	United Kingdom	LGW
WW	Iceland	KEF	Germany	SXF
WW	United Kingdom	LGW	Iceland	KEF
WW	Germany	SXF	Iceland	KEF
WX	Netherlands	AMS	United Kingdom	LCY
WX	Belgium	ANR	United Kingdom	LCY
WX	France	BES	United Kingdom	LCY
WX	France	BVE	United Kingdom	LCY
WX	United Kingdom	CWL	United Kingdom	EDI
WX	United Kingdom	CWL	United Kingdom	GLA
WX	United Kingdom	CWL	Jersey	JER
WX	United Kingdom	CWL	France	ORY
WX	France	DOL	United Kingdom	LCY
WX	Germany	DRS	United Kingdom	LCY
WX	Ireland	DUB	United Kingdom	LCY
WX	United Kingdom	EDI	United Kingdom	CWL
WX	Italy	FLR	United Kingdom	LCY
WX	United Kingdom	GLA	United Kingdom	CWL
WX	Jersey	JER	United Kingdom	CWL
WX	United Kingdom	LCY	Netherlands	AMS
WX	United Kingdom	LCY	Belgium	ANR
WX	United Kingdom	LCY	France	BES
WX	United Kingdom	LCY	France	BVE
WX	United Kingdom	LCY	France	DOL
WX	United Kingdom	LCY	Germany	DRS
WX	United Kingdom	LCY	Ireland	DUB
WX	United Kingdom	LCY	Italy	FLR
WX	United Kingdom	LCY	France	NTE
WX	United Kingdom	LCY	France	ORY
WX	United Kingdom	LCY	Netherlands	RTM
WX	France	NTE	United Kingdom	LCY
WX	France	ORY	United Kingdom	CWL
WX	France	ORY	United Kingdom	LCY
WX	Netherlands	RTM	United Kingdom	LCY
WY	Ethiopia	ADD	Oman	MCT
WY	Jordan	AMM	Oman	MCT
WY	United Arab Emirates	AUH	Oman	MCT
WY	Bahrain	BAH	Oman	MCT
WY	Lebanon	BEY	Oman	MCT
WY	Thailand	BKK	China	CAN
WY	Thailand	BKK	Oman	MCT
WY	India	BLR	Oman	MCT
WY	India	BOM	Oman	MCT
WY	Egypt	CAI	Oman	MCT
WY	China	CAN	Thailand	BKK
WY	India	CCJ	Oman	MCT
WY	France	CDG	Oman	MCT
WY	Bangladesh	CGP	Oman	MCT
WY	Sri Lanka	CMB	Oman	MCT
WY	Sri Lanka	CMB	Maldives	MLE
WY	Sri Lanka	CMB	Singapore	SIN
WY	India	COK	Oman	MCT
WY	Tanzania	DAR	Oman	MCT
WY	India	DEL	Oman	MCT
WY	Saudi Arabia	DMM	Oman	MCT
WY	Qatar	DOH	Bahrain	BAH
WY	Qatar	DOH	Oman	MCT
WY	United Arab Emirates	DXB	Oman	MCT
WY	United Arab Emirates	DXB	Oman	SLL
WY	Germany	FRA	Oman	MCT
WY	India	HYD	Oman	MCT
WY	Iran	IKA	Oman	MCT
WY	Pakistan	ISB	Oman	MCT
WY	Turkey	IST	Oman	MCT
WY	India	JAI	Oman	MCT
WY	Saudi Arabia	JED	Oman	MCT
WY	Saudi Arabia	JED	Oman	SLL
WY	Pakistan	KHI	Oman	MCT
WY	Oman	KHS	Oman	MCT
WY	Nepal	KTM	Oman	MCT
WY	Malaysia	KUL	Oman	MCT
WY	Kuwait	KWI	Oman	MCT
WY	Pakistan	LHE	Oman	MCT
WY	United Kingdom	LHR	Oman	MCT
WY	India	LKO	Oman	MCT
WY	India	MAA	Oman	MCT
WY	Oman	MCT	Ethiopia	ADD
WY	Oman	MCT	Jordan	AMM
WY	Oman	MCT	United Arab Emirates	AUH
WY	Oman	MCT	Bahrain	BAH
WY	Oman	MCT	Lebanon	BEY
WY	Oman	MCT	Thailand	BKK
WY	Oman	MCT	India	BLR
WY	Oman	MCT	India	BOM
WY	Oman	MCT	Egypt	CAI
WY	Oman	MCT	India	CCJ
WY	Oman	MCT	France	CDG
WY	Oman	MCT	Bangladesh	CGP
WY	Oman	MCT	Sri Lanka	CMB
WY	Oman	MCT	India	COK
WY	Oman	MCT	India	DEL
WY	Oman	MCT	Saudi Arabia	DMM
WY	Oman	MCT	Qatar	DOH
WY	Oman	MCT	United Arab Emirates	DXB
WY	Oman	MCT	Germany	FRA
WY	Oman	MCT	India	HYD
WY	Oman	MCT	Iran	IKA
WY	Oman	MCT	Pakistan	ISB
WY	Oman	MCT	Turkey	IST
WY	Oman	MCT	India	JAI
WY	Oman	MCT	Saudi Arabia	JED
WY	Oman	MCT	Pakistan	KHI
WY	Oman	MCT	Oman	KHS
WY	Oman	MCT	Nepal	KTM
WY	Oman	MCT	Malaysia	KUL
WY	Oman	MCT	Kuwait	KWI
WY	Oman	MCT	Pakistan	LHE
WY	Oman	MCT	United Kingdom	LHR
WY	Oman	MCT	India	LKO
WY	Oman	MCT	India	MAA
WY	Oman	MCT	Saudi Arabia	MED
WY	Oman	MCT	Maldives	MLE
WY	Oman	MCT	Germany	MUC
WY	Oman	MCT	Italy	MXP
WY	Oman	MCT	Saudi Arabia	RUH
WY	Oman	MCT	Oman	SLL
WY	Oman	MCT	India	TRV
WY	Oman	MCT	Tanzania	ZNZ
WY	Oman	MCT	Switzerland	ZRH
WY	Saudi Arabia	MED	Oman	MCT
WY	Maldives	MLE	Sri Lanka	CMB
WY	Maldives	MLE	Oman	MCT
WY	Germany	MUC	Oman	MCT
WY	Italy	MXP	Oman	MCT
WY	Saudi Arabia	RUH	Oman	MCT
WY	Singapore	SIN	Sri Lanka	CMB
WY	Oman	SLL	United Arab Emirates	DXB
WY	Oman	SLL	Saudi Arabia	JED
WY	Oman	SLL	Oman	MCT
WY	India	TRV	Oman	MCT
WY	Tanzania	ZNZ	Tanzania	DAR
WY	Switzerland	ZRH	Oman	MCT
X3	Spain	ACE	Germany	FRA
X3	Spain	ACE	Germany	HAJ
X3	Spain	ACE	Germany	STR
X3	Turkey	AYT	Germany	CGN
X3	Turkey	AYT	Germany	DUS
X3	Turkey	AYT	Germany	FRA
X3	Turkey	AYT	Germany	HAJ
X3	Turkey	AYT	Germany	HAM
X3	Turkey	AYT	Germany	MUC
X3	Turkey	AYT	Germany	NUE
X3	Turkey	AYT	Germany	STR
X3	Turkey	AYT	Germany	ZQW
X3	France	BSL	Portugal	FNC
X3	France	BSL	Spain	FUE
X3	France	BSL	Greece	HER
X3	France	BSL	Greece	KGS
X3	France	BSL	Spain	LPA
X3	France	BSL	Spain	PMI
X3	France	BSL	Greece	RHO
X3	France	BSL	Spain	TFS
X3	France	BSL	Germany	ZQW
X3	Cape Verde	BVC	Cape Verde	SID
X3	Greece	CFU	Germany	DUS
X3	Greece	CFU	Germany	FRA
X3	Greece	CFU	Germany	HAJ
X3	Greece	CFU	Germany	MUC
X3	Greece	CFU	Germany	STR
X3	Germany	CGN	Turkey	AYT
X3	Germany	CGN	Cape Verde	BVC
X3	Germany	CGN	Portugal	FNC
X3	Germany	CGN	Spain	FUE
X3	Germany	CGN	Greece	HER
X3	Germany	CGN	Greece	KGS
X3	Germany	CGN	Spain	LPA
X3	Germany	CGN	Germany	MUC
X3	Germany	CGN	Spain	PMI
X3	Germany	CGN	Greece	RHO
X3	Germany	CGN	Spain	TFS
X3	Turkey	DLM	Germany	DUS
X3	Turkey	DLM	Germany	FRA
X3	Turkey	DLM	Germany	HAJ
X3	Turkey	DLM	Germany	MUC
X3	Turkey	DLM	Germany	STR
X3	Germany	DUS	Turkey	AYT
X3	Germany	DUS	Greece	CFU
X3	Germany	DUS	Turkey	DLM
X3	Germany	DUS	Portugal	FAO
X3	Germany	DUS	Spain	FUE
X3	Germany	DUS	Greece	GPA
X3	Germany	DUS	Greece	HER
X3	Germany	DUS	Egypt	HRG
X3	Germany	DUS	Greece	KGS
X3	Germany	DUS	Spain	LPA
X3	Germany	DUS	Spain	PMI
X3	Germany	DUS	Greece	RHO
X3	Germany	DUS	Spain	TFS
X3	Germany	DUS	Spain	XRY
X3	Portugal	FAO	Germany	DUS
X3	Portugal	FAO	Germany	FRA
X3	Portugal	FAO	Germany	HAJ
X3	Portugal	FAO	Germany	MUC
X3	Portugal	FAO	Germany	STR
X3	Germany	FMM	Spain	PMI
X3	Portugal	FNC	France	BSL
X3	Portugal	FNC	Germany	CGN
X3	Portugal	FNC	Germany	FRA
X3	Portugal	FNC	Germany	HAJ
X3	Portugal	FNC	Germany	STR
X3	Germany	FRA	Spain	ACE
X3	Germany	FRA	Turkey	AYT
X3	Germany	FRA	Cape Verde	BVC
X3	Germany	FRA	Greece	CFU
X3	Germany	FRA	Turkey	DLM
X3	Germany	FRA	Portugal	FAO
X3	Germany	FRA	Portugal	FNC
X3	Germany	FRA	Spain	FUE
X3	Germany	FRA	Greece	GPA
X3	Germany	FRA	Greece	HER
X3	Germany	FRA	Greece	KGS
X3	Germany	FRA	Spain	LPA
X3	Germany	FRA	Spain	MAH
X3	Germany	FRA	Spain	PMI
X3	Germany	FRA	Greece	RHO
X3	Germany	FRA	Spain	TFS
X3	Germany	FRA	Spain	XRY
X3	Spain	FUE	France	BSL
X3	Spain	FUE	Germany	CGN
X3	Spain	FUE	Germany	DUS
X3	Spain	FUE	Germany	FRA
X3	Spain	FUE	Germany	HAJ
X3	Spain	FUE	Germany	MUC
X3	Spain	FUE	Germany	STR
X3	Spain	FUE	Germany	ZQW
X3	Greece	GPA	Germany	DUS
X3	Greece	GPA	Germany	FRA
X3	Germany	HAJ	Spain	ACE
X3	Germany	HAJ	Turkey	AYT
X3	Germany	HAJ	Cape Verde	BVC
X3	Germany	HAJ	Greece	CFU
X3	Germany	HAJ	Turkey	DLM
X3	Germany	HAJ	Portugal	FAO
X3	Germany	HAJ	Portugal	FNC
X3	Germany	HAJ	Spain	FUE
X3	Germany	HAJ	Greece	HER
X3	Germany	HAJ	Greece	KGS
X3	Germany	HAJ	Spain	LPA
X3	Germany	HAJ	Spain	MAH
X3	Germany	HAJ	Spain	PMI
X3	Germany	HAJ	Greece	RHO
X3	Germany	HAJ	Spain	TFS
X3	Germany	HAJ	Spain	XRY
X3	Germany	HAM	Turkey	AYT
X3	Germany	HAM	Germany	FRA
X3	Germany	HAM	Greece	HER
X3	Germany	HAM	Spain	MAH
X3	Greece	HER	France	BSL
X3	Greece	HER	Germany	CGN
X3	Greece	HER	Germany	DUS
X3	Greece	HER	Germany	FRA
X3	Greece	HER	Germany	HAJ
X3	Greece	HER	Germany	HAM
X3	Greece	HER	Germany	MUC
X3	Greece	HER	Germany	NUE
X3	Greece	HER	Germany	STR
X3	Egypt	HRG	Germany	DUS
X3	Greece	KGS	France	BSL
X3	Greece	KGS	Germany	CGN
X3	Greece	KGS	Germany	DUS
X3	Greece	KGS	Germany	FRA
X3	Greece	KGS	Germany	HAJ
X3	Greece	KGS	Germany	MUC
X3	Greece	KGS	Germany	STR
X3	Germany	LEJ	Greece	RHO
X3	Spain	LPA	France	BSL
X3	Spain	LPA	Germany	CGN
X3	Spain	LPA	Germany	DUS
X3	Spain	LPA	Germany	FRA
X3	Spain	LPA	Germany	HAJ
X3	Spain	LPA	Germany	MUC
X3	Spain	LPA	Germany	NUE
X3	Spain	LPA	Germany	STR
X3	Spain	MAH	Germany	FRA
X3	Spain	MAH	Germany	HAJ
X3	Spain	MAH	Germany	HAM
X3	Spain	MAH	Germany	STR
X3	Germany	MUC	Turkey	AYT
X3	Germany	MUC	Cape Verde	BVC
X3	Germany	MUC	Greece	CFU
X3	Germany	MUC	Turkey	DLM
X3	Germany	MUC	Germany	DUS
X3	Germany	MUC	Portugal	FAO
X3	Germany	MUC	Spain	FUE
X3	Germany	MUC	Greece	HER
X3	Germany	MUC	Greece	KGS
X3	Germany	MUC	Spain	LPA
X3	Germany	MUC	Spain	PMI
X3	Germany	MUC	Greece	RHO
X3	Germany	MUC	Spain	TFS
X3	Germany	MUC	Spain	XRY
X3	Germany	NUE	Turkey	AYT
X3	Germany	NUE	Greece	HER
X3	Germany	NUE	Spain	PMI
X3	Germany	NUE	Greece	RHO
X3	Germany	NUE	Spain	TFS
X3	Germany	NUE	Germany	ZQW
X3	Spain	PMI	France	BSL
X3	Spain	PMI	Germany	CGN
X3	Spain	PMI	Germany	DUS
X3	Spain	PMI	Germany	FMM
X3	Spain	PMI	Germany	FRA
X3	Spain	PMI	Germany	HAJ
X3	Spain	PMI	Germany	MUC
X3	Spain	PMI	Germany	NUE
X3	Spain	PMI	Germany	STR
X3	Spain	PMI	Germany	ZQW
X3	Greece	RHO	France	BSL
X3	Greece	RHO	Germany	CGN
X3	Greece	RHO	Germany	DUS
X3	Greece	RHO	Germany	FRA
X3	Greece	RHO	Germany	HAJ
X3	Greece	RHO	Germany	LEJ
X3	Greece	RHO	Germany	MUC
X3	Greece	RHO	Germany	NUE
X3	Greece	RHO	Germany	STR
X3	Cape Verde	SID	Germany	CGN
X3	Cape Verde	SID	Germany	FRA
X3	Cape Verde	SID	Germany	HAJ
X3	Cape Verde	SID	Germany	MUC
X3	Cape Verde	SID	Germany	STR
X3	Germany	STR	Spain	ACE
X3	Germany	STR	Turkey	AYT
X3	Germany	STR	Cape Verde	BVC
X3	Germany	STR	Greece	CFU
X3	Germany	STR	Turkey	DLM
X3	Germany	STR	Portugal	FAO
X3	Germany	STR	Portugal	FNC
X3	Germany	STR	Spain	FUE
X3	Germany	STR	Greece	HER
X3	Germany	STR	Greece	KGS
X3	Germany	STR	Spain	LPA
X3	Germany	STR	Spain	MAH
X3	Germany	STR	Germany	MUC
X3	Germany	STR	Spain	PMI
X3	Germany	STR	Greece	RHO
X3	Germany	STR	Spain	TFS
X3	Germany	STR	Spain	XRY
X3	Spain	TFS	France	BSL
X3	Spain	TFS	Germany	CGN
X3	Spain	TFS	Germany	DUS
X3	Spain	TFS	Germany	FRA
X3	Spain	TFS	Germany	HAJ
X3	Spain	TFS	Germany	MUC
X3	Spain	TFS	Germany	NUE
X3	Spain	TFS	Germany	STR
X3	Spain	TFS	Germany	ZQW
X3	Spain	XRY	Germany	DUS
X3	Spain	XRY	Germany	FRA
X3	Spain	XRY	Germany	HAJ
X3	Spain	XRY	Germany	HAM
X3	Spain	XRY	Germany	MUC
X3	Spain	XRY	Germany	STR
X3	Germany	ZQW	Turkey	AYT
X3	Germany	ZQW	Spain	FUE
X3	Germany	ZQW	Spain	LPA
X3	Germany	ZQW	Spain	PMI
X3	Germany	ZQW	Spain	TFS
X4	NA	EXI	United States	JNU
X4	United States	JNU	NA	EXI
X4	United States	JNU	NA	KAE
X4	NA	KAE	United States	JNU
X7	United States	APF	United States	MIA
X7	United States	MIA	United States	APF
XK	France	AJA	Belgium	LGG
XK	France	AJA	France	LYS
XK	France	AJA	France	MRS
XK	France	AJA	France	NCE
XK	France	AJA	France	NTE
XK	France	AJA	France	ORY
XK	France	AJA	France	TLS
XK	France	BIA	France	EBU
XK	France	BIA	Belgium	LGG
XK	France	BIA	France	LYS
XK	France	BIA	France	MRS
XK	France	BIA	France	NCE
XK	France	BIA	France	NTE
XK	France	BIA	France	ORY
XK	France	CLY	France	MRS
XK	France	CLY	France	NCE
XK	France	CLY	France	ORY
XK	France	EBU	France	BIA
XK	France	FSC	France	MRS
XK	France	FSC	France	NCE
XK	France	FSC	France	ORY
XK	Belgium	LGG	France	AJA
XK	Belgium	LGG	France	BIA
XK	France	LYS	France	AJA
XK	France	LYS	France	BIA
XK	France	MRS	France	AJA
XK	France	MRS	France	BIA
XK	France	MRS	France	CLY
XK	France	MRS	France	FSC
XK	France	MRS	Italy	MXP
XK	Italy	MXP	France	MRS
XK	France	NCE	France	AJA
XK	France	NCE	France	BIA
XK	France	NCE	France	CLY
XK	France	NCE	France	FSC
XK	France	NTE	France	AJA
XK	France	NTE	France	BIA
XK	France	ORY	France	AJA
XK	France	ORY	France	BIA
XK	France	ORY	France	CLY
XK	France	ORY	France	FSC
XK	France	TLS	France	AJA
XL	Ecuador	CUE	Ecuador	UIO
XL	Ecuador	GPS	Ecuador	GYE
XL	Ecuador	GYE	Ecuador	GPS
XL	Ecuador	GYE	United States	JFK
XL	Ecuador	GYE	United States	MIA
XL	Ecuador	GYE	Ecuador	SCY
XL	Ecuador	GYE	Ecuador	UIO
XL	United States	JFK	Ecuador	GYE
XL	United States	MIA	Ecuador	GYE
XL	United States	MIA	Ecuador	UIO
XL	Ecuador	SCY	Ecuador	GYE
XL	Ecuador	UIO	Ecuador	CUE
XL	Ecuador	UIO	Ecuador	GYE
XL	Ecuador	UIO	United States	MIA
XQ	Turkey	ADA	Turkey	ADB
XQ	Turkey	ADA	Turkey	AYT
XQ	Turkey	ADB	Turkey	ADA
XQ	Turkey	ADB	Netherlands	AMS
XQ	Turkey	ADB	Sweden	ARN
XQ	Turkey	ADB	Turkey	ASR
XQ	Turkey	ADB	Turkey	AYT
XQ	Turkey	ADB	Germany	BRE
XQ	Turkey	ADB	France	BSL
XQ	Turkey	ADB	France	CDG
XQ	Turkey	ADB	Germany	CGN
XQ	Turkey	ADB	Denmark	CPH
XQ	Turkey	ADB	Turkey	DIY
XQ	Turkey	ADB	Germany	DTM
XQ	Turkey	ADB	Germany	DUS
XQ	Turkey	ADB	Germany	FRA
XQ	Turkey	ADB	Turkey	GZT
XQ	Turkey	ADB	Germany	HAJ
XQ	Turkey	ADB	Germany	HAM
XQ	Turkey	ADB	Finland	HEL
XQ	Turkey	ADB	France	LYS
XQ	Turkey	ADB	Germany	MUC
XQ	Turkey	ADB	France	NTE
XQ	Turkey	ADB	Turkey	SAW
XQ	Turkey	ADB	Germany	STR
XQ	Turkey	ADB	France	SXB
XQ	Turkey	ADB	Germany	TXL
XQ	Turkey	ADB	Turkey	TZX
XQ	Turkey	ADB	Austria	VIE
XQ	Turkey	ADB	Switzerland	ZRH
XQ	Netherlands	AMS	Turkey	ADB
XQ	Netherlands	AMS	Turkey	ASR
XQ	Sweden	ARN	Turkey	ADB
XQ	Turkey	ASR	Turkey	ADB
XQ	Turkey	ASR	Netherlands	AMS
XQ	Turkey	AYT	Turkey	ADA
XQ	Turkey	AYT	Turkey	ADB
XQ	Turkey	AYT	France	BSL
XQ	Turkey	AYT	Germany	CGN
XQ	Turkey	AYT	Germany	DUS
XQ	Turkey	AYT	Germany	FRA
XQ	Turkey	AYT	Austria	GRZ
XQ	Turkey	AYT	Germany	HAJ
XQ	Turkey	AYT	Germany	HAM
XQ	Turkey	AYT	Germany	LEJ
XQ	Turkey	AYT	Austria	LNZ
XQ	Turkey	AYT	Germany	MUC
XQ	Turkey	AYT	Germany	NUE
XQ	Turkey	AYT	Germany	PAD
XQ	Turkey	AYT	Turkey	SAW
XQ	Turkey	AYT	Germany	STR
XQ	Turkey	AYT	Austria	SZG
XQ	Turkey	AYT	Germany	TXL
XQ	Turkey	AYT	Austria	VIE
XQ	Turkey	AYT	Switzerland	ZRH
XQ	Germany	BRE	Turkey	ADB
XQ	France	BSL	Turkey	ADB
XQ	France	BSL	Turkey	AYT
XQ	France	CDG	Turkey	ADB
XQ	Germany	CGN	Turkey	ADB
XQ	Germany	CGN	Turkey	AYT
XQ	Denmark	CPH	Turkey	ADB
XQ	Turkey	DIY	Turkey	ADB
XQ	Germany	DTM	Turkey	ADB
XQ	Germany	DTM	Turkey	SAW
XQ	Germany	DUS	Turkey	ADB
XQ	Germany	DUS	Turkey	AYT
XQ	Germany	FRA	Turkey	ADB
XQ	Germany	FRA	Turkey	AYT
XQ	Austria	GRZ	Turkey	AYT
XQ	Turkey	GZT	Turkey	ADB
XQ	Germany	HAJ	Turkey	ADB
XQ	Germany	HAJ	Turkey	AYT
XQ	Germany	HAM	Turkey	ADB
XQ	Germany	HAM	Turkey	AYT
XQ	Finland	HEL	Turkey	ADB
XQ	Germany	LEJ	Turkey	AYT
XQ	Austria	LNZ	Turkey	AYT
XQ	Austria	LNZ	Austria	SZG
XQ	France	LYS	Turkey	ADB
XQ	Germany	MUC	Turkey	ADB
XQ	Germany	MUC	Turkey	AYT
XQ	France	NTE	Turkey	ADB
XQ	Germany	NUE	Turkey	AYT
XQ	Germany	PAD	Turkey	AYT
XQ	Turkey	SAW	Turkey	ADB
XQ	Turkey	SAW	Turkey	AYT
XQ	Turkey	SAW	Germany	DTM
XQ	Germany	STR	Turkey	ADB
XQ	Germany	STR	Turkey	AYT
XQ	France	SXB	Turkey	ADB
XQ	Austria	SZG	Turkey	AYT
XQ	Germany	TXL	Turkey	ADB
XQ	Germany	TXL	Turkey	AYT
XQ	Turkey	TZX	Turkey	ADB
XQ	Austria	VIE	Turkey	ADB
XQ	Austria	VIE	Turkey	AYT
XQ	Switzerland	ZRH	Turkey	ADB
XQ	Switzerland	ZRH	Turkey	AYT
XU	Yemen	ADE	Somalia	BBO
XU	Somalia	BBO	Yemen	ADE
XU	Somalia	BBO	Somalia	BSA
XU	Somalia	BBO	United Arab Emirates	DXB
XU	Somalia	BBO	Somalia	MGQ
XU	Somalia	BBO	United Arab Emirates	SHJ
XU	Somalia	BSA	Somalia	BBO
XU	Somalia	BSA	Somalia	GLK
XU	United Arab Emirates	DXB	Somalia	BBO
XU	United Arab Emirates	DXB	Somalia	HGA
XU	Uganda	EBB	Kenya	NBO
XU	Somalia	GLK	Somalia	BSA
XU	Somalia	GLK	Somalia	MGQ
XU	Somalia	GLK	Kenya	WJR
XU	Somalia	HGA	Somalia	BBO
XU	Somalia	HGA	Kenya	WJR
XU	Somalia	MGQ	Somalia	BBO
XU	Somalia	MGQ	Somalia	GLK
XU	Somalia	MGQ	Somalia	HGA
XU	Somalia	MGQ	Kenya	WJR
XU	Kenya	NBO	Uganda	EBB
XU	Kenya	NBO	Somalia	GLK
XU	Kenya	NBO	Somalia	HGA
XU	Kenya	NBO	Somalia	MGQ
XU	United Arab Emirates	SHJ	Somalia	HGA
XU	Kenya	WJR	Kenya	NBO
XV	Dominica	DOM	British Virgin Islands	EIS
XV	Dominica	DOM	Netherlands Antilles	SXM
XV	British Virgin Islands	EIS	Dominica	DOM
XV	British Virgin Islands	EIS	Netherlands Antilles	SXM
XV	Netherlands Antilles	SXM	Dominica	DOM
XV	Netherlands Antilles	SXM	British Virgin Islands	EIS
XY	Turkey	ADA	Saudi Arabia	JED
XY	Saudi Arabia	AHB	Saudi Arabia	JED
XY	Saudi Arabia	AHB	Saudi Arabia	RUH
XY	Jordan	AMM	Saudi Arabia	JED
XY	Jordan	AMM	Saudi Arabia	MED
XY	Jordan	AMM	Saudi Arabia	RUH
XY	Egypt	ASW	Saudi Arabia	JED
XY	Egypt	ATZ	Saudi Arabia	JED
XY	Egypt	ATZ	Saudi Arabia	RUH
XY	United Arab Emirates	AUH	Saudi Arabia	DMM
XY	United Arab Emirates	AUH	Saudi Arabia	JED
XY	United Arab Emirates	AUH	Saudi Arabia	MED
XY	United Arab Emirates	AUH	Saudi Arabia	RUH
XY	Indonesia	CGK	Saudi Arabia	JED
XY	Morocco	CMN	Saudi Arabia	JED
XY	Saudi Arabia	DMM	United Arab Emirates	AUH
XY	Saudi Arabia	DMM	Saudi Arabia	JED
XY	Saudi Arabia	DMM	Saudi Arabia	MED
XY	Saudi Arabia	DMM	Saudi Arabia	RUH
XY	Saudi Arabia	DMM	Saudi Arabia	TIF
XY	Saudi Arabia	DMM	Saudi Arabia	YNB
XY	United Arab Emirates	DXB	Saudi Arabia	JED
XY	United Arab Emirates	DXB	Saudi Arabia	RUH
XY	Saudi Arabia	GIZ	Saudi Arabia	JED
XY	Saudi Arabia	GIZ	Saudi Arabia	MED
XY	Saudi Arabia	GIZ	Saudi Arabia	RUH
XY	Egypt	HBE	Saudi Arabia	JED
XY	Egypt	HBE	Saudi Arabia	RUH
XY	Egypt	HMB	Saudi Arabia	JED
XY	Egypt	HMB	Saudi Arabia	RUH
XY	Turkey	HTY	Saudi Arabia	JED
XY	Turkey	HTY	Saudi Arabia	MED
XY	Turkey	HTY	Saudi Arabia	RUH
XY	Pakistan	ISB	Saudi Arabia	JED
XY	Saudi Arabia	JED	Turkey	ADA
XY	Saudi Arabia	JED	Saudi Arabia	AHB
XY	Saudi Arabia	JED	Jordan	AMM
XY	Saudi Arabia	JED	Egypt	ASW
XY	Saudi Arabia	JED	Egypt	ATZ
XY	Saudi Arabia	JED	United Arab Emirates	AUH
XY	Saudi Arabia	JED	Indonesia	CGK
XY	Saudi Arabia	JED	Morocco	CMN
XY	Saudi Arabia	JED	Saudi Arabia	DMM
XY	Saudi Arabia	JED	United Arab Emirates	DXB
XY	Saudi Arabia	JED	Saudi Arabia	GIZ
XY	Saudi Arabia	JED	Egypt	HBE
XY	Saudi Arabia	JED	Egypt	HMB
XY	Saudi Arabia	JED	Turkey	HTY
XY	Saudi Arabia	JED	Pakistan	ISB
XY	Saudi Arabia	JED	Pakistan	KHI
